Epoch,Average_Loss
1,9.109912418735396
2,0.8941737775489227
3,0.6170057269869391
4,0.5821708113262334
5,0.55571476786407
6,0.44050615500543533
7,0.40184020063619025
8,0.37586048164011276
9,0.34412975919615363
10,0.3061817076249221
11,0.30265519118954226
12,0.2731287478018053
13,0.28804335971698936
14,0.2675632207049537
15,0.24798793417507226
16,0.2357315338034298
17,0.23371562366325832
18,0.22079336079816841
19,0.25847757799339666
20,0.20971654164652848
21,0.21083054467267598
22,0.19350389552869132
23,0.2009704194578928
24,0.18859625331212565
25,0.2605832239324899
26,0.17557825081280826
27,0.18193210467081708
28,0.18327188621246324
29,0.18354486384880297
30,0.15892185504289016
31,0.1900315102112969
32,0.14902509199359368
33,0.15674387972763518
34,0.15776368216755463
35,0.16259645835410075
36,0.15614153128693398
37,0.13494503323718446
38,0.12707855483689873
39,0.13306343941037188
40,0.14013584427842773
41,0.11797231126999118
42,0.14738113637437525
43,0.1175074795971519
44,0.12549537193298954
45,0.10482871170472546
46,0.11147810497810853
47,0.1160726864428557
48,0.1492725389097462
49,0.09888023165313853
50,0.09663439750594577
51,0.09689879814527698
52,0.10886123534291983
53,0.09223601606856917
54,0.12275062126213128
55,0.08853201533562129
56,0.09291212476751547
57,0.11991643789656384
58,0.08527141737454023
59,0.09170406712699182
60,0.0841982873963173
61,0.08622219444819025
62,0.15279433667352518
63,0.0993067164127667
64,0.08056529809135138
65,0.08103684271426545
66,0.08333602057597071
67,0.09785995786030267
68,0.08468868574415593
69,0.0885660570076446
70,0.08890112565311882
71,0.08512790886128378
72,0.12031005234985621
73,0.07428652455204542
74,0.08684965254182053
75,0.08583199413896529
76,0.07815575762315817
77,0.09774932948987662
78,0.0832592550953178
79,0.07552339572497864
80,0.07484188715245613
81,0.08190332695688168
82,0.0933192997018701
83,0.09733834696415158
84,0.08597708244606392
85,0.07451019343948856
86,0.08103694465280194
87,0.07258591541213934
88,0.10391111469337928
89,0.07846408971038062
90,0.07881277697064827
91,0.08466970564931939
92,0.09609275810305298
93,0.0775338064591141
94,0.06797371936251514
95,0.06957567932237824
96,0.07980449780648978
97,0.06797971330275855
98,0.08137068685873881
99,0.07448640154847472
100,0.07188477456838507
101,0.06411211261736978
102,0.06408188324421644
103,0.0649939261856921
104,0.0683484557948853
105,0.06632860450592545
106,0.06195863592774444
107,0.06393820973708457
108,0.06446389432554853
109,0.06251090717953198
110,0.06390035672823793
111,0.06327022471340354
112,0.06463317405816513
113,0.061952268061487334
114,0.06445902186186658
115,0.07090028336790112
116,0.06595777547198166
117,0.06301432155437538
118,0.06079786256839012
119,0.06135315193804269
120,0.06294797205164568
121,0.0616681922035119
122,0.06341812828958956
123,0.06147572310238155
124,0.06328940933627873
125,0.06425592286569863
126,0.06297719109534602
127,0.06160001003941924
128,0.06111815026145159
129,0.05961595858956121
130,0.05954894331888747
131,0.06570964398381021
132,0.0647181660340158
133,0.06251236918507164
134,0.05869405673836003
135,0.06268679135162192
136,0.059102272389207
137,0.061487802906326716
138,0.06691966772309899
139,0.05967417483784489
140,0.06064070433896688
141,0.058956300701523565
142,0.07385260724683398
143,0.06199536565499207
144,0.05876392068667818
145,0.05902848820653312
146,0.05871053548702567
147,0.06173229398609129
148,0.05927562021371937
149,0.07482339075104016
150,0.057471205240365156
151,0.05853436649344938
152,0.05615268040006769
153,0.05655658630961456
154,0.059311185095497626
155,0.06058731481586535
156,0.058321279967107724
157,0.05945006949999898
158,0.06278392476865004
159,0.05867463885278432
160,0.05727401829526289
161,0.0584745390820749
162,0.05817834875479187
163,0.05660687291168982
164,0.05852049661934683
165,0.05871179651507397
166,0.05640591071131303
167,0.0567238564833461
168,0.05853091966283997
169,0.055560564278557746
170,0.05889163242326569
171,0.0649797236834912
172,0.05523298479731857
173,0.055462146512011895
174,0.05629832235443377
175,0.06647887971905089
176,0.05786486218693023
177,0.05666120927396816
178,0.055848180174289906
179,0.058616981592951055
180,0.056443047204736585
181,0.058766236367453005
182,0.05826364512334472
183,0.05620897543261346
184,0.05655908920350917
