Epoch,Average_Loss
1,9.10203677007218
2,0.9063395769479349
3,0.6141639348004282
4,0.5848864781334228
5,0.5678831643204099
6,0.4347145343948271
7,0.3812326075566798
8,0.3558403360014109
9,0.3137183112889221
10,0.2892825405622266
11,0.28411263709830253
12,0.2552920642856163
13,0.2712184299052376
14,0.25701116663739854
15,0.23719387837906475
16,0.22332884732288183
17,0.23576438199997563
18,0.20920092806834537
19,0.2314565375946539
20,0.19840691152614418
21,0.2169899173695402
22,0.18436002276991445
23,0.19581434248572158
24,0.18453660287423845
25,0.2731936779218851
26,0.1694036117841288
27,0.20521035374900728
28,0.17096062751160454
29,0.1837698195897734
30,0.15566288160217792
31,0.1789764961093357
32,0.14642975980934408
33,0.1606410482034241
34,0.15030279662652113
35,0.17835823208016832
36,0.14831470513005846
37,0.12857804611402074
38,0.1250160624474748
39,0.12439832761499685
40,0.1432949099689722
41,0.11298914954987997
42,0.14106874762813454
43,0.11831742366487832
44,0.12147352254575061
45,0.10114453491783634
46,0.10830943983086605
47,0.1098474338305058
48,0.1549691553141192
49,0.0915446985224934
50,0.0882416239353953
51,0.08683214884673812
52,0.10623048964465402
53,0.08431930356687799
54,0.09068975545197111
55,0.08692847556367363
56,0.10946141210067825
57,0.11233025814032124
58,0.07948290070269218
59,0.08450859621090373
60,0.07624908957015915
61,0.08547845720937572
62,0.1361798686887493
63,0.08400407001933026
64,0.07505740321903806
65,0.07345622765265175
66,0.0830180470495648
67,0.13381174454830355
68,0.07353917015428396
69,0.07381758066566335
70,0.08283542544033724
71,0.10045319796760672
72,0.09715745253392409
73,0.0703364168764236
74,0.0839196091556211
75,0.0737888029536482
76,0.07853265158524833
77,0.07949568566280542
78,0.08766602003927698
79,0.07077566053257468
80,0.07361719576430689
81,0.07595903671433016
82,0.07886107879662022
83,0.07792880120159117
84,0.09647410519651531
85,0.06758942769782753
86,0.0702026523227237
87,0.06784848578696706
88,0.08654380713003812
89,0.07218203282886251
90,0.07419940291222224
91,0.08371527341876141
92,0.08995056647768955
93,0.07242006538435816
94,0.06431057955301607
95,0.06404718340748979
96,0.07077028509421447
97,0.06228662072536872
98,0.0729121517543633
99,0.08963231814775577
100,0.06610456753867804
101,0.05882001085418094
102,0.059401558717885584
103,0.05689678966000523
104,0.061408993238871244
105,0.06194116817307226
106,0.05729217666978996
107,0.06357238733584118
108,0.05628858060508813
109,0.05774748926771056
110,0.05796835862253744
111,0.05933491433442561
112,0.05761204609436166
113,0.058848618170649736
114,0.05924266762071356
115,0.0636246689700896
116,0.06045116962116096
117,0.05563007930063249
118,0.05678354825766892
119,0.05785604284826628
120,0.057026811283965084
121,0.05672178171843905
122,0.05990127756538772
123,0.05705726746969002
124,0.05616900561012558
125,0.05948107220885373
126,0.06184246588171911
127,0.0565886371404163
128,0.056278075070418036
129,0.05587795145387195
130,0.05415519394710199
131,0.054882227128237177
132,0.06081051658454937
133,0.05821142229683621
134,0.0550693816303746
135,0.06521356954940201
136,0.0529998485565416
137,0.0550187237157496
138,0.05427410889263313
139,0.058417996106496485
140,0.055344482297173786
141,0.053592255621303604
142,0.06308352430015034
143,0.05499778497464878
144,0.054782639399708545
145,0.05419804806600219
146,0.05375106507124974
147,0.054289435111370285
148,0.05849294726900065
149,0.06601705399399489
150,0.052767357901314794
151,0.05236555375158787
152,0.05198551600165281
153,0.05198641471257529
154,0.05668590588917591
155,0.05400202807384668
156,0.05365312309244398
157,0.054353917513004286
158,0.056679885108599955
159,0.05343059120872586
160,0.051844022029377136
161,0.054066861265329356
162,0.05706013599890716
163,0.05057587677363268
164,0.050570688431256824
165,0.053458325274903136
166,0.060014683841583656
167,0.05320112530391702
168,0.05359548909167192
169,0.049781574435608905
170,0.052477163514218376
171,0.054888037331978376
172,0.05151401798327252
173,0.05171250567301033
174,0.05287922000435671
175,0.05688348490475994
176,0.053053129383737276
177,0.05257906535563549
178,0.05082192659454862
179,0.052650294610366376
180,0.05226559869791429
181,0.054303985548004044
182,0.05265067521405896
183,0.052047137313128745
184,0.05357309231803436
185,0.05077965018656297
186,0.052896859166548425
187,0.05015808268997472
188,0.05562863349050437
189,0.051526373995410414
190,0.05081660328336905
191,0.05164589612101464
192,0.0568244083035622
193,0.05252188997938461
194,0.0485372468137864
195,0.056988100269713356
196,0.0525978358865706
197,0.050893861843637894
198,0.060807041420610906
199,0.049432410030942606
200,0.050515932996862946
201,0.04854700571770981
202,0.04841582360245364
203,0.04831457482362838
204,0.047359376247088934
205,0.0491221829605548
206,0.04788422407678415
207,0.04818968199884768
208,0.047992575533457635
209,0.048593845963478086
210,0.04782857633839102
211,0.04845121985243768
212,0.04668834244198713
213,0.04901007731665963
214,0.048498628979798446
215,0.04777988884213966
216,0.04724723796945872
217,0.04852685755906031
218,0.04698614636340092
219,0.045698226308546114
220,0.048377216093664625
221,0.0484883040842629
222,0.047545209187130955
223,0.04774483932835079
224,0.04657629951450628
225,0.046881597658100814
226,0.04893796319986895
227,0.04672036258522997
228,0.04872501828352508
229,0.046809489874303646
230,0.04683626413383742
231,0.04610406286707244
232,0.04924290505689137
233,0.046017054456871806
234,0.045337540729297805
235,0.04792756699217656
236,0.04803701593953463
237,0.04749423082745106
238,0.04752805398815532
239,0.045866293990120446
240,0.048684041659088476
241,0.04623635341173288
242,0.04829331676850153
243,0.04746777377158557
244,0.04760068017970195
245,0.046561195541979725
246,0.047901589930364766
247,0.04657631414491184
248,0.04824480351790325
249,0.04715713259005516
250,0.049188312000988686
251,0.04492589841721599
252,0.04700089481841658
253,0.04644605578643452
254,0.04720518135840131
255,0.04710721364820895
256,0.04681775623682848
257,0.04586212633792119
258,0.04505574037272905
259,0.04740018199303562
260,0.04761846500266458
261,0.04739171342213744
262,0.04493463833998774
263,0.04636625837169818
264,0.044867707001640625
265,0.047362091512294466
266,0.04623675181136764
267,0.04719989052349605
268,0.04624769399134615
269,0.045462963181864664
270,0.05074905800757949
271,0.046423783491259994
272,0.04564017747461642
273,0.047804169635259616
274,0.04614508543163538
275,0.04435837933620841
276,0.04850184870499772
277,0.04841448422713378
278,0.0470514611369863
279,0.04635889008833268
280,0.04836145837205587
281,0.0464899668614044
282,0.045468843063896466
283,0.047761262674844755
284,0.047497031616872736
285,0.04679978075485254
286,0.04590246060133441
287,0.04768353919258591
288,0.04829254955936646
289,0.04657722100442679
290,0.04607833863437637
291,0.04765588130475473
292,0.04428743903246737
293,0.04636833107041329
294,0.0467348272172907
295,0.0459202350328494
296,0.0478889149085609
297,0.04509608247461393
298,0.047372841550824565
299,0.04388111510227636
300,0.05035243970197961
301,0.043848159799793944
302,0.044904669005539
303,0.0445922078852801
304,0.045513566279995074
305,0.04403210220109556
