Epoch,Average_Loss
1,9.111932778850043
2,0.897231383867485
3,0.6201761296729451
4,0.5823359519704101
5,0.5486871487470631
6,0.44460249461771284
7,0.41549182385974326
8,0.3997655989659816
9,0.36491031182027356
10,0.3179083334877319
11,0.303150331954827
12,0.2863455173895531
13,0.27524144234346976
14,0.2677087634417814
15,0.2441500210001604
16,0.23978498803893317
17,0.24451355877687636
18,0.2170312076730212
19,0.245179962796956
20,0.20204281493944606
21,0.22339884783957423
22,0.19570520673446434
23,0.23328575325227274
24,0.1885255676492588
25,0.20985432103199442
26,0.18046014391500312
27,0.22918478654524715
28,0.18510220897259172
29,0.18805467797078423
30,0.16554739384998365
31,0.1893757158832759
32,0.16371016967849633
33,0.1694026738021177
34,0.17356155286591077
35,0.1663790532455002
36,0.15057358925720465
37,0.16761795804288585
38,0.13762980431855953
39,0.13367038389917502
40,0.1518987349436148
41,0.13370364663219944
42,0.1284729991914685
43,0.12924432799834565
44,0.17315518734112537
45,0.11129087874301008
46,0.11289847018293192
47,0.12002511914320213
48,0.1196481051518745
49,0.11654942058718082
50,0.10592492863382261
51,0.10546481366432511
52,0.10243124347180128
53,0.1016062395896801
54,0.10562947036832879
55,0.09592540695034352
56,0.11709264783553548
57,0.11051498284160169
58,0.09260075578907716
59,0.09400486127310193
60,0.0859705849099405
61,0.09066942550587592
62,0.15503873224034137
63,0.08862919859472931
64,0.08145708181540069
65,0.0807446095343564
66,0.08351864353609607
67,0.09593684350130792
68,0.08966754846774118
69,0.08433954816350003
70,0.09800527985639794
71,0.110238415087314
72,0.08045864553219571
73,0.07347178935582183
74,0.08936946038348773
75,0.08025244094969071
76,0.08544546014331665
77,0.08267860968318796
78,0.09376516325648912
79,0.07499724095591258
80,0.07648919293292097
81,0.08196450760876088
82,0.09253685041762812
83,0.09655127714474483
84,0.09537044942724643
85,0.07481520855319254
86,0.07378942438391681
87,0.07447144761489531
88,0.10256191456171962
89,0.08031619694179942
90,0.07646169047418636
91,0.08235829605519311
92,0.07400811319575482
93,0.08076664173073068
94,0.07310224064270553
95,0.07099068789483653
96,0.08006889788414707
97,0.06765214635308871
98,0.0815641566880585
99,0.08088337475837198
100,0.07080338567341726
101,0.0633151080228926
102,0.06358651065738084
103,0.06216834035999689
104,0.06710891642982197
105,0.06707184049348856
106,0.06221182280671351
107,0.062477371173421135
108,0.06673794918568786
109,0.0615349099097639
110,0.06288768776990089
111,0.0624426467276956
112,0.06261757962482492
113,0.0674950542965347
114,0.0626507650273516
115,0.06616880991640164
116,0.06224700841073369
117,0.06102532185998159
118,0.06122183416461207
119,0.062065003134463864
120,0.06288953357155329
121,0.0612369645924605
122,0.06372048738076515
123,0.060959146107479774
124,0.06147335081639671
125,0.07077234371267643
126,0.061212373943519346
127,0.06229419420406069
128,0.06025303664434816
129,0.06026028039068291
130,0.05946017935603243
131,0.0632200419518751
132,0.06643169799954006
133,0.061738190341971276
134,0.059504389079268444
135,0.0714022415546105
136,0.057791869495947334
137,0.059471147430619015
138,0.06618641135234808
139,0.05952113967043223
140,0.05957977916738114
141,0.0588917323340153
142,0.06361645818159906
143,0.05960345907309621
144,0.05848306964929264
145,0.059382562939384854
146,0.05928712749143237
147,0.06371886773975854
148,0.058379916407974415
149,0.07164018898338233
150,0.057458036479338545
151,0.058263803767904486
152,0.05592341712896818
153,0.056775471449051935
154,0.062265274815799035
155,0.05943219445108138
156,0.05780408626959957
157,0.061149300102950985
158,0.0599366529105404
159,0.058687142369135754
160,0.05707645569303908
161,0.058231498316391225
162,0.06739416366692672
163,0.05441239506927962
164,0.05721598515075814
165,0.05799343094479331
166,0.061165945428740424
167,0.05653798440567304
168,0.06059689474359308
169,0.05447120608128223
170,0.05931332285525565
171,0.06561894395302252
172,0.05516656699407961
173,0.05548784680491717
174,0.056746453764973226
175,0.06567122003966078
176,0.0583508115511426
177,0.057092620688730604
178,0.05539246831358093
179,0.05850368368525788
180,0.05624660955569179
181,0.05927418242640717
182,0.057988875853761876
183,0.05590708957236145
184,0.05711326432251131
185,0.05551246176521803
186,0.06106522628442221
187,0.05438248399913925
188,0.05789506224358512
189,0.05487777331325504
190,0.056289093572761593
191,0.05756963944811489
192,0.05739163824251479
193,0.055602197122481684
194,0.05425106421036204
195,0.06745025336588781
196,0.05852789351543815
197,0.054237394157758696
198,0.059319104715106416
199,0.056142022131375736
200,0.056253551192504844
201,0.05279048648614859
202,0.052805532639865406
203,0.05295901543355173
204,0.05191986214599966
205,0.05341237205435935
206,0.05184916702204758
207,0.05298158006224128
208,0.0532561752119476
209,0.05341434701317057
210,0.05230664242078195
211,0.05156552604754868
212,0.051120673623128034
213,0.05353584628859439
214,0.053035013302776615
215,0.05206580248843763
216,0.05116556753433242
217,0.05343550512298327
218,0.05146844261853965
219,0.05022069695837719
220,0.0526018444103064
221,0.053135932290676945
222,0.05230935773207355
223,0.05271514849353236
224,0.05110187385730522
225,0.05115251939206086
226,0.05290574695070072
227,0.05109871902416662
228,0.05326767760933828
229,0.05111305548127779
230,0.05164068345479744
231,0.050559379721118
232,0.05315096520425118
233,0.05084561095140951
234,0.04957602082934116
235,0.05235461071709689
236,0.054371506186951066
237,0.05145164944097092
238,0.05261548076343444
239,0.05007578013944872
240,0.052502548491063804
241,0.05049372886681987
242,0.05253543955629173
243,0.05172300488044767
244,0.05265738634181391
245,0.05165404768795082
246,0.052084321860876893
247,0.050195567017978
248,0.05162691708999811
249,0.052960660312439976
250,0.05257944240205988
251,0.049432370103127565
252,0.05107473057224271
253,0.05075958249226366
254,0.05116910644202042
255,0.051920771018899595
256,0.05133158599132115
257,0.050088829518363034
258,0.04980605896658351
259,0.0527559727881603
260,0.05150800799067641
261,0.051326091869820636
262,0.04876109069386094
263,0.05188366218671663
264,0.048349229397117784
265,0.053318373750434404
266,0.04991113991985462
267,0.05149736355356488
268,0.05062935847942669
269,0.049799578725216315
270,0.05504423299055431
271,0.05091179621972374
272,0.04991070733492061
273,0.052234833622255276
274,0.05061576504010669
275,0.04866497931310657
276,0.052601618474330175
277,0.052615724578883846
278,0.05203305436586289
279,0.050758234587181164
280,0.05150689975425755
281,0.05231251546287352
282,0.04948148929523592
283,0.053302560771633055
284,0.05085514554581077
285,0.05057007896512286
286,0.04994557844186874
287,0.050523129119969826
288,0.052245933098776134
289,0.051241340249123954
290,0.05036483175054039
291,0.05207829581112745
292,0.04823458135492869
293,0.05105937445517053
294,0.050180874421194045
295,0.05104866165322127
296,0.05227641845986093
297,0.04971000458661121
298,0.05149507851042238
299,0.04821907906437811
300,0.05254333879145765
301,0.047501266166836635
302,0.04927006015918919
303,0.04887419341458488
304,0.049752472912335824
305,0.04796678804283597
306,0.0496085261273169
